epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,77885.3,1.43917,0.96032,0.93905,0.79241,0.42794,0.61668,0.4044,1.26277,0.91997,0.91856,0.000917616,0.000917616,0.000917616
31,80417.8,1.38524,0.92132,0.94833,0.79702,0.44381,0.63036,0.41904,1.24156,0.91075,0.91608,0.000774911,0.000774911,0.000774911
32,82946.9,1.37603,0.90906,0.9486,0.79489,0.43607,0.62506,0.4156,1.24482,0.91889,0.91515,0.000642995,0.000642995,0.000642995
33,85475.7,1.37084,0.89386,0.9435,0.80563,0.45425,0.6401,0.42837,1.2302,0.90446,0.91488,0.000522683,0.000522683,0.000522683
34,88001.6,1.36222,0.88637,0.94245,0.81272,0.43999,0.63614,0.42533,1.24785,0.91178,0.92034,0.000414716,0.000414716,0.000414716
35,90534.5,1.34841,0.8658,0.9379,0.81213,0.45238,0.6428,0.42889,1.23162,0.90115,0.91727,0.000319759,0.000319759,0.000319759
36,93057.7,1.34264,0.85927,0.9373,0.81216,0.44938,0.64133,0.42905,1.24514,0.90947,0.92029,0.000238398,0.000238398,0.000238398
37,95605,1.3504,0.86331,0.93911,0.80765,0.45716,0.64397,0.43014,1.2408,0.90465,0.91796,0.000171135,0.000171135,0.000171135
38,98135.6,1.33472,0.8551,0.93694,0.8212,0.45152,0.64698,0.43113,1.2482,0.90968,0.92083,0.000118384,0.000118384,0.000118384
39,100670,1.34266,0.8555,0.93668,0.81397,0.45419,0.64583,0.4309,1.24619,0.90578,0.92118,8.04714e-05,8.04714e-05,8.04714e-05
40,103206,1.34138,0.85619,0.93716,0.81382,0.45006,0.64406,0.43085,1.24694,0.90959,0.92063,5.76296e-05,5.76296e-05,5.76296e-05
